epoch,loss,val_loss
113,0.1400558396401028,0.18023340365484306
114,0.11208179562804842,0.8387002244082311
115,0.08877435307367881,0.11136181651398627
116,0.0680679638624589,0.09120124348556588
117,0.0733054320596007,0.08446167327502635
118,0.061538124925346493,0.0599402889556561
119,0.05095170963468572,0.07502037727093014
0,10.77988987801059,11.692215141164805
1,7.519001403877428,8.702978345038598
2,6.336563229510785,8.826307345802395
3,5.5302067284793095,nan
4,4.963748214152724,nan
5,4.4131251893491825,nan
6,4.000716513015804,nan
7,3.6563767746550724,nan
8,3.3999750165695617,nan
9,3.3907170589614966,nan
10,3.0541994227214126,nan
11,2.8981167532172196,nan
12,2.7600534266495025,nan
13,2.692875975919038,nan
14,2.57867804968865,nan
15,2.53938454885648,nan
16,2.383434662881227,nan
17,2.2711961002295067,nan
18,2.256636787207511,nan
19,2.0731904002202013,nan
20,2.03323550119814,nan
21,1.9965625668390712,nan
22,1.8254042719402819,nan
23,1.8398603997142449,nan
24,1.7632219953627526,nan
25,1.741921559160746,nan
26,1.6536212848776233,nan
27,1.5849000670520033,nan
28,1.5212598391884589,nan
29,1.5282260804339047,nan
30,1.477522414408232,nan
31,1.4207588796683406,nan
32,1.4580374428153893,nan
33,1.3554882619544033,nan
34,1.3230977822937557,nan
35,1.2854165411566005,nan
36,1.2815063988478825,nan
37,1.1738009349191831,nan
38,1.1879123214860607,nan
39,1.153549155610464,nan
40,1.0596654884146688,nan
41,1.0721532351683047,nan
42,1.093162443254729,nan
43,1.0882721208207617,nan
44,1.0151472388456781,nan
45,0.9799822617895569,nan
46,0.9434458545947015,nan
47,0.9165304031028628,nan
0,12.173148051213952,14.658643957340356
1,9.223277064488586,16.467048080581606
2,8.088139604749626,11.69442217187448
3,7.379161222234119,9.480707033114
4,6.883695344551981,11.07086670127782
5,6.4536889829582345,9.369382060838468
6,6.107106810628369,6.73882661308303
7,5.836827169024079,8.42526689216946
8,5.627759405274631,8.08679983245604
9,5.459299023377829,6.781877465771906
10,5.2994617491993825,7.434272342107513
11,5.096296494872877,7.64451683335232
12,5.062316006814967,5.844622137420105
13,4.879657029785924,7.219371499888824
14,4.848329849562831,5.840393032088424
15,4.85299280038759,6.325631536769144
16,4.714302536202543,9.011894464041248
17,4.600549945351798,6.381385404955257
18,4.588652997469769,7.130525468425318
19,4.475941737457361,6.171426377061642
20,4.502941933317557,6.382346213315472
21,4.318522736746505,6.217880293275371
22,4.291795811413387,6.299534330313856
23,4.270079633776702,6.4820206928433795
24,4.15388975031549,6.207089746991794
25,4.118338279883955,6.806899666334644
26,4.151070607148069,10.99071641221191
27,4.059531227836396,6.895861847382603
28,3.965382738806016,7.045573031812003
29,3.904190147602358,6.539665951873317
30,3.8913004521950665,5.542127430890545
31,3.7939992879089695,7.756112901550351
32,3.7983364612430166,5.335595544540521
33,3.681813148093623,5.303323643677162
34,3.6519595975183243,5.146248886531049
35,3.623820284358616,6.364657569112199
36,3.54916006919392,4.1190837894876795
37,3.646524109813754,4.203268953345039
38,3.608103946280879,7.299619101665237
39,3.4279788909144906,7.674373590133407
40,3.3830530231625007,4.476380856877023
41,3.4006654893353,5.8772191561081195
42,3.3893871657142425,5.209822663980903
43,3.4357548950237935,5.825798171261947
44,3.350965356587032,4.6044285866347225
45,3.2990927637089564,5.073942261437575
46,3.2543043041495636,4.511966021675052
47,3.402162501212605,4.689816759842815
48,3.2604137573561855,6.283201417236617
49,3.113786669043855,3.305931239417105
50,3.224730212408737,4.010671715844762
51,3.256483813530906,3.6856788861932177
52,3.1861304843092766,3.2641250455018245
53,3.1314738342881867,2.93000207435001
54,3.0890423907114806,3.3390930340145575
55,3.129849233334291,3.6276159647739297
56,3.072187182517025,3.248150473291224
57,2.981734547215467,4.384263712235472
58,3.000715545782164,3.863242693245411
59,2.9840370741636395,2.8129167456292743
60,2.9719902892618872,3.5264256233067224
61,2.8972838439621738,2.886978568227002
62,2.9352215925941256,3.022796199628801
63,2.875631857930615,3.7282692582318275
64,2.9860053453498714,2.9402710777340513
65,3.003060048572178,3.5099137592496295
66,2.9127476539292148,3.306453106981335
67,2.869372542530465,2.7748243801973085
68,2.8949221603031265,2.7851237179429242
69,2.8785979441424323,2.6620510205852264
70,2.8302160114416197,2.571928719227964
71,2.809804774502802,3.4301579599127625
72,2.803208051793402,2.8626828854056923
73,2.779498839911136,3.767675630522497
74,2.7835952842168967,2.651436942319075
75,2.7418759173387923,2.6304850896651093
76,2.8163243588122575,2.5702043352930835
77,2.7462763327326853,3.633767353314342
78,2.7271567465872737,2.847958761295586
79,2.64892830819391,2.9992780288060508
80,2.7239828219760063,2.5063744821783267
81,2.744852018169851,2.918847485925212
82,2.640680198855906,2.921202630707712
83,2.6584288504403397,2.857611108797066
84,2.650206990934617,2.8174216057540793
85,2.6617565918235138,4.078612331188086
86,2.6544205328072916,3.255859970820673
87,2.6878445407931366,2.7913192296118448
88,2.5806124018823633,3.9185037834174707
89,2.625487035293153,2.592532441020012
90,2.635423423138411,2.8502811006072797
91,2.6214831865033625,2.723025300511808
92,2.575818846239058,2.428346581869956
93,2.6689372387411874,2.457847347991033
94,2.6427262056073664,2.7604592929058
95,2.624438179751348,2.3777556662080865
96,2.5466508561406056,2.2449083383561987
97,2.5874717529392774,2.819092892561898
98,2.6375255858565176,2.4414596030432167
99,2.5200202968267087,2.4163363877345216
100,2.5471247604838965,2.279481346747189
101,2.5229697470425227,2.405956304999012
102,2.520278235867037,2.4600718321673796
103,2.52050281175688,2.4393191475308305
104,2.5462691993553546,2.3938948592227516
105,2.601363493983306,2.7660021425196617
106,2.410715232667976,2.166517567792625
107,2.582999739993218,2.4380321062423964
108,2.458703946427926,2.339054575246392
109,2.5707372660077485,2.2391415996985002
110,2.4415050082766143,3.141819080394326
111,2.4929154357963434,2.330934449127226
112,2.365120648645156,2.3869968153762096
113,2.432695746874676,2.4795987590244324
114,2.4821794783736073,2.4023721568060643
115,2.4567568593051847,2.250211311109138
116,2.412709884856666,3.1258071092042057
117,2.369749311868039,2.1958773433033265
118,2.3900336052452387,2.117654464122924
119,2.456579128190792,2.583711002586466
0,11.825776385728208,13.770976500980781
